Year,AnnÈe,ISO,Jurisdiction,Juridiction,Fire size class,Classe de superficie ‡ l'extinction ,Area (hectares),Data Qualifier,Superficie (en hectare),Qualificatifs de donnÈes
2003,2003,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",10594,a,10594,a
2003,2003,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,52909,a,52909,a
2003,2003,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",8.73,a,8.73,a
2004,2004,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",54.01,a,54.01,a
2004,2004,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",259.85,a,259.85,a
2004,2004,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,115322.5,a,115322.5,a
2004,2004,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",974.3,a,974.3,a
2004,2004,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",13653.1,a,13653.1,a
2004,2004,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,127864.8,a,127864.8,a
2004,2004,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",3.05,a,3.05,a
2005,2005,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",42.15,a,42.15,a
2005,2005,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",269.5,a,269.5,a
2005,2005,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,104613,a,104613,a
2005,2005,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",1393.9,a,1393.9,a
2005,2005,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",11875,a,11875,a
2005,2005,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,95576,a,95576,a
2005,2005,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",3.91,a,3.91,a
2006,2006,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",50.53,a,50.53,a
2006,2006,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",417.2,a,417.2,a
2006,2006,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,509394,a,509394,a
2006,2006,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",1856,a,1856,a
2006,2006,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",18672,a,18672,a
2006,2006,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,146657,a,146657,a
2006,2006,SK,Saskatchewan,Saskatchewan,Over 100 000,Over 100 000,526674,a,526674,a
2006,2006,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",5.81,a,5.81,a
2007,2007,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",37.63,a,37.63,a
2007,2007,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",255.25,a,255.25,a
2007,2007,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,140373,a,140373,a
2007,2007,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",1221.5,a,1221.5,a
2007,2007,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",4552,a,4552,a
2007,2007,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,66428.5,a,66428.5,a
2007,2007,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",5.24,a,5.24,a
2008,2008,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",54.47,a,54.47,a
2008,2008,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",290.94,a,290.94,a
2008,2008,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,897767,a,897767,a
2008,2008,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",1428.6,a,1428.6,a
2008,2008,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",10677.4,a,10677.4,a
2008,2008,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,82776,a,82776,a
2008,2008,SK,Saskatchewan,Saskatchewan,Over 100 000,Over 100 000,137175,a,137175,a
2008,2008,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",7.82,a,7.82,a
2009,2009,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",82.2,a,82.2,a
2009,2009,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",327.58,a,327.58,a
2009,2009,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",1135,a,1135,a
2009,2009,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",8466.8,a,8466.8,a
2009,2009,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,27541.4,a,27541.4,a
2009,2009,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",6.39,a,6.39,a
2010,2010,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",61.64,a,61.64,a
2010,2010,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",435.9,a,435.9,a
2010,2010,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,640753,a,640753,a
2010,2010,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",2661.1,a,2661.1,a
2010,2010,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",17019.6,a,17019.6,a
2010,2010,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,194054.33,a,194054.33,a
2010,2010,SK,Saskatchewan,Saskatchewan,Over 100 000,Over 100 000,879816,a,879816,a
2010,2010,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",5.61,a,5.61,a
2011,2011,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",41.9,a,41.9,a
2011,2011,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",251.03,a,251.03,a
2011,2011,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,305207,a,305207,a
2011,2011,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",678.6,a,678.6,a
2011,2011,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",3721,a,3721,a
2011,2011,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,33817,a,33817,a
2011,2011,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",3.46,a,3.46,a
2012,2012,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",63.4,a,63.4,a
2012,2012,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",271.2,a,271.2,a
2012,2012,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,120883.1,a,120883.1,a
2012,2012,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",2114.9,a,2114.9,a
2012,2012,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",6592.2,a,6592.2,a
2012,2012,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,97575.7,a,97575.7,a
2012,2012,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",11,a,11,a
2013,2013,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",82.8,a,82.8,a
2013,2013,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",246.9,a,246.9,a
2013,2013,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,164134.7,a,164134.7,a
2013,2013,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",1086.7,a,1086.7,a
2013,2013,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",6665,a,6665,a
2013,2013,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,69156.1,a,69156.1,a
2013,2013,SK,Saskatchewan,Saskatchewan,Over 100 000,Over 100 000,122449.8,a,122449.8,a
2013,2013,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",15.1,a,15.1,a
2014,2014,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",58.3,a,58.3,a
2014,2014,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",361.5,a,361.5,a
2014,2014,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,238867.9,a,238867.9,a
2014,2014,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",1577.91,a,1577.91,a
2014,2014,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",10767.27,a,10767.27,a
2014,2014,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,91139.1,a,91139.1,a
2014,2014,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",11.5,a,11.5,a
2015,2015,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",95.2,a,95.2,a
2015,2015,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",418.079667,a,418.079667,a
2015,2015,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,586875.02,a,586875.02,a
2015,2015,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",2411.12918,a,2411.12918,a
2015,2015,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",26903.72884,a,26903.72884,a
2015,2015,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,204971.5866,a,204971.5866,a
2015,2015,SK,Saskatchewan,Saskatchewan,Over 100 000,Over 100 000,937037.2052,a,937037.2052,a
2015,2015,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",21.1,a,21.1,a
2016,2016,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",61.7,a,61.7,a
2016,2016,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",318.4,a,318.4,a
2016,2016,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,219229.11,a,219229.11,a
2016,2016,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",1744.02,a,1744.02,a
2016,2016,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",7784,a,7784,a
2016,2016,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,25616.27,a,25616.27,a
2016,2016,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",10.9,a,10.9,a
2017,2017,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",41.9,a,41.9,a
2017,2017,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",183.7,a,183.7,a
2017,2017,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,187151.3,a,187151.3,a
2017,2017,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",717,a,717,a
2017,2017,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",13680.8,a,13680.8,a
2017,2017,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,74196.1,a,74196.1,a
2017,2017,SK,Saskatchewan,Saskatchewan,Over 100 000,Over 100 000,123012.8,a,123012.8,a
2017,2017,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",14.1,a,14.1,a
2018,2018,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",72.2,a,72.2,a
2018,2018,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",420.3,a,420.3,a
2018,2018,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,48860,a,48860,a
2018,2018,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",1472.5,a,1472.5,a
2018,2018,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",8120.4,a,8120.4,a
2018,2018,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,96741.3,a,96741.3,a
2018,2018,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",10.1,a,10.1,a
2019,2019,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",41.7,a,41.7,a
2019,2019,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",141.8,a,141.8,a
2019,2019,SK,Saskatchewan,Saskatchewan,10 000 - 100 000 ha,10 000 - 100 000 ha,18454.1,a,18454.1,a
2019,2019,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",1213.9,a,1213.9,a
2019,2019,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",3456.4,a,3456.4,a
2019,2019,SK,Saskatchewan,Saskatchewan,1000 - 10 000 ha,1000 - 10 000 ha,24838.2,a,24838.2,a
2019,2019,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",7.5,a,7.5,a
1990,1990,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",15.74,a,15.74,a
1990,1990,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",85.7,a,85.7,a
1990,1990,YT,Yukon,Yukon,10 000 - 100 000 ha,10 000 - 100 000 ha,152488.78,a,152488.78,a
1990,1990,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",342.8,a,342.8,a
1990,1990,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",5125.38,a,5125.38,a
1990,1990,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,24831.57,a,24831.57,a
1990,1990,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",1.95,a,1.95,a
1991,1991,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",21.15,a,21.15,a
1991,1991,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",124.2,a,124.2,a
1991,1991,YT,Yukon,Yukon,10 000 - 100 000 ha,10 000 - 100 000 ha,45583.66,a,45583.66,a
1991,1991,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",921.8,a,921.8,a
1991,1991,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",10601.53,a,10601.53,a
1991,1991,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,63016.89,a,63016.89,a
1991,1991,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",1.59,a,1.59,a
1992,1992,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",12.33,a,12.33,a
1992,1992,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",37,a,37,a
1992,1992,YT,Yukon,Yukon,10 000 - 100 000 ha,10 000 - 100 000 ha,17766.4,a,17766.4,a
1992,1992,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",669,a,669,a
1992,1992,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",2624.42,a,2624.42,a
1992,1992,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,16704.92,a,16704.92,a
1992,1992,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",1,a,1,a
1993,1993,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",11.28,a,11.28,a
1993,1993,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",119.7,a,119.7,a
1993,1993,YT,Yukon,Yukon,10 000 - 100 000 ha,10 000 - 100 000 ha,71527.08,a,71527.08,a
1993,1993,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",676,a,676,a
1993,1993,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",5933.55,a,5933.55,a
1993,1993,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,36834.72,a,36834.72,a
1993,1993,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",1.98,a,1.98,a
1994,1994,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",22.55,a,22.55,a
1994,1994,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",172.75,a,172.75,a
1994,1994,YT,Yukon,Yukon,10 000 - 100 000 ha,10 000 - 100 000 ha,266439.98,a,266439.98,a
1994,1994,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",1056,a,1056,a
1994,1994,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",9549.65,a,9549.65,a
1994,1994,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,144466.5,a,144466.5,a
1994,1994,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",2.96,a,2.96,a
1995,1995,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",13,a,13,a
1995,1995,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",63.65,a,63.65,a
1995,1995,YT,Yukon,Yukon,10 000 - 100 000 ha,10 000 - 100 000 ha,205061.87,a,205061.87,a
1995,1995,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",572.19,a,572.19,a
1995,1995,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",5776.76,a,5776.76,a
1995,1995,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,50392.77,a,50392.77,a
1995,1995,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",2,a,2,a
1996,1996,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",16.37,a,16.37,a
1996,1996,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",78,a,78,a
1996,1996,YT,Yukon,Yukon,10 000 - 100 000 ha,10 000 - 100 000 ha,73180.08,a,73180.08,a
1996,1996,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",583,a,583,a
1996,1996,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",7353.02,a,7353.02,a
1996,1996,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,9854.88,a,9854.88,a
1996,1996,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",1.78,a,1.78,a
1997,1997,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",7.4,a,7.4,a
1997,1997,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",68.05,a,68.05,a
1997,1997,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",63,a,63,a
1997,1997,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",1064.3,a,1064.3,a
1997,1997,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,10265.69,a,10265.69,a
1997,1997,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",1.61,a,1.61,a
1998,1998,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",28.49,a,28.49,a
1998,1998,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",58.7,a,58.7,a
1998,1998,YT,Yukon,Yukon,10 000 - 100 000 ha,10 000 - 100 000 ha,274895.63,a,274895.63,a
1998,1998,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",887.93,a,887.93,a
1998,1998,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",4104.21,a,4104.21,a
1998,1998,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,63753.81,a,63753.81,a
1998,1998,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",2.63,a,2.63,a
1999,1999,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",18.35,a,18.35,a
1999,1999,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",71.9,a,71.9,a
1999,1999,YT,Yukon,Yukon,10 000 - 100 000 ha,10 000 - 100 000 ha,105167.37,a,105167.37,a
1999,1999,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",369.53,a,369.53,a
1999,1999,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",7152.54,a,7152.54,a
1999,1999,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,82035.39,a,82035.39,a
1999,1999,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",1.4,a,1.4,a
2000,2000,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",2.95,a,2.95,a
2000,2000,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",50,a,50,a
2000,2000,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",112.5,a,112.5,a
2000,2000,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",2181.33,a,2181.33,a
2000,2000,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,5668.15,a,5668.15,a
2000,2000,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",0.93,a,0.93,a
2001,2001,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",11,a,11,a
2001,2001,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",75.54,a,75.54,a
2001,2001,YT,Yukon,Yukon,10 000 - 100 000 ha,10 000 - 100 000 ha,14498.83,a,14498.83,a
2001,2001,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",344.41,a,344.41,a
2001,2001,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",800.25,a,800.25,a
2001,2001,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,1603.08,a,1603.08,a
2001,2001,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",1.37,a,1.37,a
2002,2002,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",9.47,a,9.47,a
2002,2002,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",29.1,a,29.1,a
2002,2002,YT,Yukon,Yukon,10 000 - 100 000 ha,10 000 - 100 000 ha,16510.39,a,16510.39,a
2002,2002,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",111.2,a,111.2,a
2002,2002,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",1494.21,a,1494.21,a
2002,2002,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,18048.79,a,18048.79,a
2002,2002,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",0.95,a,0.95,a
2003,2003,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",6.7,a,6.7,a
2003,2003,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",16.5,a,16.5,a
2003,2003,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",455,a,455,a
2003,2003,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",3468,a,3468,a
2003,2003,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,44838,a,44838,a
2003,2003,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",1.13,a,1.13,a
2004,2004,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",16.35,a,16.35,a
2004,2004,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",69.53,a,69.53,a
2004,2004,YT,Yukon,Yukon,10 000 - 100 000 ha,10 000 - 100 000 ha,992789,a,992789,a
2004,2004,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",1221.3,a,1221.3,a
2004,2004,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",12424,a,12424,a
2004,2004,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,296338.34,a,296338.34,a
2004,2004,YT,Yukon,Yukon,Over 100 000,Over 100 000,416803,a,416803,a
2004,2004,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",2.57,a,2.57,a
2005,2005,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",7.4,a,7.4,a
2005,2005,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",30.1,a,30.1,a
2005,2005,YT,Yukon,Yukon,10 000 - 100 000 ha,10 000 - 100 000 ha,152100,a,152100,a
2005,2005,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",303,a,303,a
2005,2005,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",1390,a,1390,a
2005,2005,YT,Yukon,Yukon,1000 - 10 000 ha,1000 - 10 000 ha,33606,a,33606,a
2005,2005,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",1.84,a,1.84,a
2006,2006,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",9.7,a,9.7,a
2006,2006,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",40.3,a,40.3,a
2006,2006,YT,Yukon,Yukon,10 000 - 100 000 ha,10 000 - 100 000 ha,48993,a,48993,a
2006,2006,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",344.1,a,344.1,a
